Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Money Supply M0,2015-10-31T00:00:00,4060469,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-11-30T00:00:00,4006725,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-12-31T00:00:00,3835810,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-01-31T00:00:00,3792723,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-02-29T00:00:00,3872483,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-03-31T00:00:00,3898431,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-04-30T00:00:00,3872940,Monthly,UNITEDSTAMONSUPM0,2016-05-14T10:28:00
United States,Money Supply M0,2016-05-31T00:00:00,3836529,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-06-30T00:00:00,3825451,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-07-31T00:00:00,3772544,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-08-31T00:00:00,3816726,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-09-30T00:00:00,3735888,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-10-31T00:00:00,3572132,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-11-30T00:00:00,3629770,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2016-12-31T00:00:00,3531565,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-01-31T00:00:00,3595455,Monthly,UNITEDSTAMONSUPM0,2017-02-04T10:16:00
United States,Money Supply M0,2017-02-28T00:00:00,3746408,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-03-31T00:00:00,3856287,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-04-30T00:00:00,3821697,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-05-31T00:00:00,3774412,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-06-30T00:00:00,3762780,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-07-31T00:00:00,3795430,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-08-31T00:00:00,3910022,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-09-30T00:00:00,3874490,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-10-31T00:00:00,3829910,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-11-30T00:00:00,3907735,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2017-12-31T00:00:00,3850969,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-01-31T00:00:00,3824795,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-02-28T00:00:00,3855056,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-03-31T00:00:00,3800608,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-04-30T00:00:00,3727119,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-05-31T00:00:00,3674755,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-06-30T00:00:00,3650485,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-07-31T00:00:00,3618272,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2018-08-31T00:00:00,3584450,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:03:00
United States,Money Supply M0,2018-09-30T00:00:00,3559828,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:03:00
United States,Money Supply M0,2018-10-31T00:00:00,3520863,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:03:00
United States,Money Supply M0,2018-11-30T00:00:00,3476330,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2018-12-31T00:00:00,3400747,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-01-31T00:00:00,3346879,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-02-28T00:00:00,3353467,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-03-31T00:00:00,3381455,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-04-30T00:00:00,3286650,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-05-31T00:00:00,3244460,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-06-30T00:00:00,3274825,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-07-31T00:00:00,3260316,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-08-31T00:00:00,3271378,Monthly,UNITEDSTAMONSUPM0,2019-11-04T16:02:00
United States,Money Supply M0,2019-09-30T00:00:00,3202682,Monthly,UNITEDSTAMONSUPM0,2019-11-20T12:22:00
United States,Money Supply M0,2019-10-31T00:00:00,3252830,Monthly,UNITEDSTAMONSUPM0,2019-11-09T10:07:00
United States,Money Supply M0,2019-11-30T00:00:00,3315603,Monthly,UNITEDSTAMONSUPM0,2019-12-07T10:08:00
United States,Money Supply M0,2019-12-31T00:00:00,3426515,Monthly,UNITEDSTAMONSUPM0,2020-01-04T10:08:00
United States,Money Supply M0,2020-01-31T00:00:00,3442621,Monthly,UNITEDSTAMONSUPM0,2020-02-15T10:07:00
United States,Money Supply M0,2020-02-29T00:00:00,3454507,Monthly,UNITEDSTAMONSUPM0,2020-03-14T10:11:00
United States,Money Supply M0,2020-03-31T00:00:00,3883155,Monthly,UNITEDSTAMONSUPM0,2020-04-11T10:09:00
United States,Money Supply M0,2020-04-30T00:00:00,4844940,Monthly,UNITEDSTAMONSUPM0,2020-05-09T10:08:00
United States,Money Supply M0,2020-05-31T00:00:00,5149527,Monthly,UNITEDSTAMONSUPM0,2020-06-06T10:09:00
United States,Money Supply M0,2020-06-30T00:00:00,5001978,Monthly,UNITEDSTAMONSUPM0,2020-07-04T10:12:00
United States,Money Supply M0,2020-07-31T00:00:00,4700401,Monthly,UNITEDSTAMONSUPM0,2020-08-15T10:12:00
United States,Money Supply M0,2020-08-31T00:00:00,4807410,Monthly,UNITEDSTAMONSUPM0,2020-09-12T10:10:00
United States,Money Supply M0,2020-09-30T00:00:00,4880400,Monthly,UNITEDSTAMONSUPM0,2020-10-17T10:11:00
United States,Money Supply M0,2020-10-31T00:00:00,4917100,Monthly,UNITEDSTAMONSUPM0,2020-11-14T10:08:00
United States,Money Supply M0,2020-11-30T00:00:00,5093100,Monthly,UNITEDSTAMONSUPM0,2020-12-12T10:07:00
United States,Money Supply M0,2020-12-31T00:00:00,5206600,Monthly,UNITEDSTAMONSUPM0,2021-01-16T10:11:00
United States,Money Supply M0,2021-01-31T00:00:00,5247900,Monthly,UNITEDSTAMONSUPM0,2021-02-13T10:07:00
